trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.1, 'e': 0.9268000000000081}",35,0,-146.29042192917754,"{0: 19, 1: 6, 2: 8, 3: 1, 4: 1}",0
184,False,"{'a': 0.1, 'e': 0.9264000000000081}",20,0,-89.94893569808558,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 0.1, 'e': 0.9260000000000081}",20,0,-151.28436539803172,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
186,False,"{'a': 0.1, 'e': 0.9256000000000082}",25,0,-107.20556638262431,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
187,False,"{'a': 0.1, 'e': 0.9252000000000082}",20,0,-82.38482386510691,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
188,False,"{'a': 0.1, 'e': 0.9248000000000083}",25,0,-184.1736297613069,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
189,False,"{'a': 0.1, 'e': 0.9244000000000083}",20,0,-115.61005295966689,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
190,False,"{'a': 0.1, 'e': 0.9240000000000084}",25,0,-96.29508372390721,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
191,False,"{'a': 0.1, 'e': 0.9236000000000084}",25,0,-123.37661874161553,"{0: 15, 1: 6, 2: 1, 3: 1, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.9232000000000085}",20,0,-56.35763561931463,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
193,False,"{'a': 0.1, 'e': 0.9228000000000085}",25,0,-99.09919031567284,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
194,False,"{'a': 0.1, 'e': 0.9224000000000085}",25,0,-179.59962113075315,"{0: 15, 1: 0, 2: 4, 3: 4, 4: 2}",0
195,False,"{'a': 0.1, 'e': 0.9220000000000086}",20,0,-87.1166256872679,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
196,False,"{'a': 0.1, 'e': 0.9216000000000086}",25,0,-45.32124099696418,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
197,False,"{'a': 0.1, 'e': 0.9212000000000087}",25,0,-2.129133192555828,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
198,False,"{'a': 0.1, 'e': 0.9208000000000087}",30,12,-21.77154825804289,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.1, 'e': 0.9204000000000088}",25,0,-63.38219056206792,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
200,False,"{'a': 0.1, 'e': 0.9200000000000088}",20,0,-167.9300254821355,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
201,False,"{'a': 0.1, 'e': 0.9196000000000089}",25,0,-187.9023888099234,"{0: 11, 1: 3, 2: 8, 3: 1, 4: 2}",0
202,False,"{'a': 0.1, 'e': 0.9192000000000089}",20,0,-111.47573808363745,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
203,False,"{'a': 0.1, 'e': 0.9188000000000089}",30,0,-123.12610351854313,"{0: 15, 1: 5, 2: 8, 3: 2, 4: 0}",0
204,False,"{'a': 0.1, 'e': 0.918400000000009}",20,0,-74.65485120403348,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
205,False,"{'a': 0.1, 'e': 0.918000000000009}",20,2,-93.42118009738728,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.9176000000000091}",30,5,-131.71068445216486,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",1
207,False,"{'a': 0.1, 'e': 0.9172000000000091}",20,0,-59.27183836124978,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
208,False,"{'a': 0.1, 'e': 0.9168000000000092}",25,13,-10.5422605042812,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
209,False,"{'a': 0.1, 'e': 0.9164000000000092}",25,0,-117.62747362507463,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
210,False,"{'a': 0.1, 'e': 0.9160000000000093}",20,0,-80.30200918251556,"{0: 13, 1: 0, 2: 4, 3: 3, 4: 0}",0
211,False,"{'a': 0.1, 'e': 0.9156000000000093}",25,0,-26.261537621849673,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
212,False,"{'a': 0.1, 'e': 0.9152000000000093}",30,0,-105.93739221199559,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
213,False,"{'a': 0.1, 'e': 0.9148000000000094}",20,0,-32.29094109391713,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
214,False,"{'a': 0.1, 'e': 0.9144000000000094}",35,0,-110.09087423007803,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
215,False,"{'a': 0.1, 'e': 0.9140000000000095}",20,0,-178.02310057864008,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
216,False,"{'a': 0.1, 'e': 0.9136000000000095}",25,0,-124.56363113908405,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
217,False,"{'a': 0.1, 'e': 0.9132000000000096}",25,3,-89.53879085129515,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 1}",1
218,False,"{'a': 0.1, 'e': 0.9128000000000096}",20,0,-14.354658883823575,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
219,False,"{'a': 0.1, 'e': 0.9124000000000096}",25,0,-67.36364824890896,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
220,False,"{'a': 0.1, 'e': 0.9120000000000097}",20,0,-24.569267735812826,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
221,False,"{'a': 0.1, 'e': 0.9116000000000097}",35,16,-124.01736860446962,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 2}",1
222,False,"{'a': 0.1, 'e': 0.9112000000000098}",20,0,-109.10343440893652,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
223,False,"{'a': 0.1, 'e': 0.9108000000000098}",25,0,-135.93952140330003,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
224,False,"{'a': 0.1, 'e': 0.9104000000000099}",20,0,-151.01030032990906,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
225,False,"{'a': 0.1, 'e': 0.9100000000000099}",25,0,-76.6400745494042,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
226,False,"{'a': 0.1, 'e': 0.90960000000001}",20,0,-85.08712148691805,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
227,False,"{'a': 0.1, 'e': 0.90920000000001}",25,0,-113.68846735145878,"{0: 14, 1: 0, 2: 9, 3: 2, 4: 0}",0
228,False,"{'a': 0.1, 'e': 0.90880000000001}",25,0,-41.97065545843101,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
229,False,"{'a': 0.1, 'e': 0.9084000000000101}",20,0,-112.33087650009034,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
230,False,"{'a': 0.1, 'e': 0.9080000000000101}",20,0,-111.2062097595221,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
231,False,"{'a': 0.1, 'e': 0.9076000000000102}",30,8,-90.96103303516546,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 2}",1
232,False,"{'a': 0.1, 'e': 0.9072000000000102}",20,0,-108.3599413386656,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
233,False,"{'a': 0.1, 'e': 0.9068000000000103}",25,0,-90.83558868639732,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
234,False,"{'a': 0.1, 'e': 0.9064000000000103}",25,0,-73.36254799810621,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
235,False,"{'a': 0.1, 'e': 0.9060000000000104}",20,0,-82.38743838328664,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
236,False,"{'a': 0.1, 'e': 0.9056000000000104}",25,0,-123.15131729530997,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
237,False,"{'a': 0.1, 'e': 0.9052000000000104}",25,0,-28.941925092249733,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
238,False,"{'a': 0.1, 'e': 0.9048000000000105}",20,4,-61.76336155988397,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
239,False,"{'a': 0.1, 'e': 0.9044000000000105}",20,0,-134.75410020265477,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
240,False,"{'a': 0.1, 'e': 0.9040000000000106}",30,0,-168.65026412310587,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
241,False,"{'a': 0.1, 'e': 0.9036000000000106}",20,14,-19.757932093904042,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
242,False,"{'a': 0.1, 'e': 0.9032000000000107}",20,0,-142.8912435979158,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
243,False,"{'a': 0.1, 'e': 0.9028000000000107}",20,0,-69.51445027210175,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
244,False,"{'a': 0.1, 'e': 0.9024000000000107}",30,0,-91.42220723094552,"{0: 22, 1: 1, 2: 3, 3: 4, 4: 0}",0
245,False,"{'a': 0.1, 'e': 0.9020000000000108}",20,10,-59.355401517242925,"{0: 4, 1: 1, 2: 4, 3: 1, 4: 0}",1
246,False,"{'a': 0.1, 'e': 0.9016000000000108}",25,0,-66.46446989623463,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
247,False,"{'a': 0.1, 'e': 0.9012000000000109}",20,0,-131.40072142406746,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
248,False,"{'a': 0.1, 'e': 0.9008000000000109}",25,0,-87.61915015971715,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
249,False,"{'a': 0.1, 'e': 0.900400000000011}",25,0,-207.90975229146457,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
250,False,"{'a': 0.1, 'e': 0.900000000000011}",30,0,-169.63804153535284,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 4}",0
251,False,"{'a': 0.1, 'e': 0.8996000000000111}",25,0,-109.06552917159026,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
252,False,"{'a': 0.1, 'e': 0.8992000000000111}",30,0,-86.1488503845982,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
253,False,"{'a': 0.1, 'e': 0.8988000000000111}",30,19,-12.667388372512193,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.1, 'e': 0.8984000000000112}",25,2,-34.52578706354873,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
255,False,"{'a': 0.1, 'e': 0.8980000000000112}",25,0,-146.68575717725835,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
256,False,"{'a': 0.1, 'e': 0.8976000000000113}",20,0,-30.212684950483936,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
257,False,"{'a': 0.1, 'e': 0.8972000000000113}",25,0,-176.75371724146734,"{0: 16, 1: 0, 2: 4, 3: 2, 4: 3}",0
258,False,"{'a': 0.1, 'e': 0.8968000000000114}",25,12,-43.54089406212821,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.1, 'e': 0.8964000000000114}",20,0,-42.74138389904907,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
260,False,"{'a': 0.1, 'e': 0.8960000000000115}",20,0,-19.06130041899341,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
261,False,"{'a': 0.1, 'e': 0.8956000000000115}",25,0,-91.49841876290722,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
262,False,"{'a': 0.1, 'e': 0.8952000000000115}",25,0,-205.96870926462407,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
263,False,"{'a': 0.1, 'e': 0.8948000000000116}",25,0,-90.14315355358367,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
264,False,"{'a': 0.1, 'e': 0.8944000000000116}",20,0,-35.31609075286583,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
265,False,"{'a': 0.1, 'e': 0.8940000000000117}",20,0,-180.58750694105206,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
266,False,"{'a': 0.1, 'e': 0.8936000000000117}",20,0,-110.44631526376902,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
267,False,"{'a': 0.1, 'e': 0.8932000000000118}",20,0,-64.19010622634299,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
268,False,"{'a': 0.1, 'e': 0.8928000000000118}",20,0,-90.93624053194557,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
269,False,"{'a': 0.1, 'e': 0.8924000000000119}",20,0,-35.4881777230279,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
270,False,"{'a': 0.1, 'e': 0.8920000000000119}",20,0,-112.67616850369072,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
271,False,"{'a': 0.1, 'e': 0.8916000000000119}",20,0,-61.76397814872384,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
272,False,"{'a': 0.1, 'e': 0.891200000000012}",25,0,-134.39737346615414,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
273,False,"{'a': 0.1, 'e': 0.890800000000012}",30,9,-88.33035656404869,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 1}",1
274,False,"{'a': 0.1, 'e': 0.8904000000000121}",25,0,-86.50119632370782,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
275,False,"{'a': 0.1, 'e': 0.8900000000000121}",20,0,-107.37864315832151,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
276,False,"{'a': 0.1, 'e': 0.8896000000000122}",20,0,-67.74365590176896,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
277,False,"{'a': 0.1, 'e': 0.8892000000000122}",25,0,-79.84453788550785,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
278,False,"{'a': 0.1, 'e': 0.8888000000000122}",20,0,-97.3217216247242,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
279,False,"{'a': 0.1, 'e': 0.8884000000000123}",20,0,-73.41847168529287,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.1, 'e': 0.8880000000000123}",25,7,-72.16743600647563,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
281,False,"{'a': 0.1, 'e': 0.8876000000000124}",20,0,-95.81969593669488,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
282,False,"{'a': 0.1, 'e': 0.8872000000000124}",25,11,-39.83926680577675,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
283,False,"{'a': 0.1, 'e': 0.8868000000000125}",30,0,-115.86967762142935,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.8864000000000125}",20,8,1.7459103195370629,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.1, 'e': 0.8860000000000126}",25,7,-106.71855638384184,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 2}",1
286,False,"{'a': 0.1, 'e': 0.8856000000000126}",30,0,-150.8465499370218,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
287,False,"{'a': 0.1, 'e': 0.8852000000000126}",20,12,-19.11426946624129,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.1, 'e': 0.8848000000000127}",20,0,-104.70382983411909,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
289,False,"{'a': 0.1, 'e': 0.8844000000000127}",20,0,-86.12306025399673,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
290,False,"{'a': 0.1, 'e': 0.8840000000000128}",20,0,-150.36665476700654,"{0: 10, 1: 2, 2: 3, 3: 4, 4: 1}",0
291,False,"{'a': 0.1, 'e': 0.8836000000000128}",30,0,-187.54599887843227,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
292,False,"{'a': 0.1, 'e': 0.8832000000000129}",20,0,-86.98408937531799,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
293,False,"{'a': 0.1, 'e': 0.8828000000000129}",25,2,-99.2774756607452,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 1}",1
294,False,"{'a': 0.1, 'e': 0.882400000000013}",20,0,-51.74776894725928,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
295,False,"{'a': 0.1, 'e': 0.882000000000013}",25,9,-44.12103818726301,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
296,False,"{'a': 0.1, 'e': 0.881600000000013}",30,0,-106.05469991453303,"{0: 18, 1: 1, 2: 10, 3: 1, 4: 0}",0
297,False,"{'a': 0.1, 'e': 0.8812000000000131}",25,0,-110.79593959597761,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
298,False,"{'a': 0.1, 'e': 0.8808000000000131}",20,0,-39.918325677850014,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.1, 'e': 0.8804000000000132}",20,3,-96.46240493105978,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 1}",1
300,False,"{'a': 0.1, 'e': 0.8800000000000132}",30,0,-161.07286710195825,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
301,False,"{'a': 0.1, 'e': 0.8796000000000133}",20,0,-73.50644192660263,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
302,False,"{'a': 0.1, 'e': 0.8792000000000133}",25,0,-91.63998676065978,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
303,False,"{'a': 0.1, 'e': 0.8788000000000133}",25,0,-160.9611116281029,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
304,False,"{'a': 0.1, 'e': 0.8784000000000134}",20,11,11.237059429206472,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.1, 'e': 0.8780000000000134}",30,0,-115.93928028910965,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
306,False,"{'a': 0.1, 'e': 0.8776000000000135}",25,0,-77.43532168193083,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
307,False,"{'a': 0.1, 'e': 0.8772000000000135}",20,0,-94.84174342919583,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
308,False,"{'a': 0.1, 'e': 0.8768000000000136}",20,0,-164.7557919123383,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
309,False,"{'a': 0.1, 'e': 0.8764000000000136}",25,0,-88.8288798695118,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
310,False,"{'a': 0.1, 'e': 0.8760000000000137}",30,0,-203.76384213690318,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
311,False,"{'a': 0.1, 'e': 0.8756000000000137}",30,0,-102.19341320796305,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
312,False,"{'a': 0.1, 'e': 0.8752000000000137}",30,0,-86.44153738932454,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
313,False,"{'a': 0.1, 'e': 0.8748000000000138}",20,0,-50.74415265708171,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
314,False,"{'a': 0.1, 'e': 0.8744000000000138}",20,6,-35.60559605728386,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 0}",1
315,False,"{'a': 0.1, 'e': 0.8740000000000139}",20,0,-89.66653152765461,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
316,False,"{'a': 0.1, 'e': 0.8736000000000139}",25,8,-9.654415405207486,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
317,False,"{'a': 0.1, 'e': 0.873200000000014}",20,0,-79.74484342799948,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
318,False,"{'a': 0.1, 'e': 0.872800000000014}",25,0,-49.347375773287645,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
319,False,"{'a': 0.1, 'e': 0.872400000000014}",25,13,-137.906168077628,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 3}",1
320,False,"{'a': 0.1, 'e': 0.8720000000000141}",30,0,-89.43284717733628,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
321,False,"{'a': 0.1, 'e': 0.8716000000000141}",30,0,-71.04046077278628,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
322,False,"{'a': 0.1, 'e': 0.8712000000000142}",25,0,-143.6760575476721,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
323,False,"{'a': 0.1, 'e': 0.8708000000000142}",25,0,-74.40417029147072,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.8704000000000143}",20,0,-95.77744305541643,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
325,False,"{'a': 0.1, 'e': 0.8700000000000143}",30,20,-80.02235901758719,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
326,False,"{'a': 0.1, 'e': 0.8696000000000144}",20,0,-133.47156832216365,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
327,False,"{'a': 0.1, 'e': 0.8692000000000144}",25,7,-94.9224871984388,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 1}",1
328,False,"{'a': 0.1, 'e': 0.8688000000000144}",25,0,-121.87670358874873,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
329,False,"{'a': 0.1, 'e': 0.8684000000000145}",20,0,-104.1025451989553,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
330,False,"{'a': 0.1, 'e': 0.8680000000000145}",20,0,-46.92055555562565,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
331,False,"{'a': 0.1, 'e': 0.8676000000000146}",20,0,-67.71578234833453,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
332,False,"{'a': 0.1, 'e': 0.8672000000000146}",20,0,-37.422826827037895,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
333,False,"{'a': 0.1, 'e': 0.8668000000000147}",30,7,-22.387126865082944,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
334,False,"{'a': 0.1, 'e': 0.8664000000000147}",25,4,-49.61042517488378,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
335,False,"{'a': 0.1, 'e': 0.8660000000000148}",20,0,-41.33999252264096,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
336,False,"{'a': 0.1, 'e': 0.8656000000000148}",20,0,-70.18957963520776,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
337,False,"{'a': 0.1, 'e': 0.8652000000000148}",20,0,-157.82241018435786,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
338,False,"{'a': 0.1, 'e': 0.8648000000000149}",30,3,-78.44405847295614,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 1}",1
339,False,"{'a': 0.1, 'e': 0.8644000000000149}",25,0,-94.84351676375073,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
340,False,"{'a': 0.1, 'e': 0.864000000000015}",20,0,-44.54315768030168,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
341,False,"{'a': 0.1, 'e': 0.863600000000015}",25,17,-56.1631271566856,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 1}",1
342,False,"{'a': 0.1, 'e': 0.8632000000000151}",20,0,-104.0011826940302,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
343,False,"{'a': 0.1, 'e': 0.8628000000000151}",20,0,-86.54059354863831,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.8624000000000152}",20,0,-7.464815734332801,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
345,False,"{'a': 0.1, 'e': 0.8620000000000152}",25,0,-168.82484884307397,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
346,False,"{'a': 0.1, 'e': 0.8616000000000152}",25,0,-92.33112293705368,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
347,False,"{'a': 0.1, 'e': 0.8612000000000153}",35,0,-124.90478927610589,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
348,False,"{'a': 0.1, 'e': 0.8608000000000153}",20,0,-188.12092795585272,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
349,False,"{'a': 0.1, 'e': 0.8604000000000154}",20,0,-28.246789111975424,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
350,False,"{'a': 0.1, 'e': 0.8600000000000154}",20,0,-35.57956794699024,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.8596000000000155}",25,0,-102.76725216485785,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
352,False,"{'a': 0.1, 'e': 0.8592000000000155}",25,0,-186.7196226624035,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
353,False,"{'a': 0.1, 'e': 0.8588000000000156}",20,0,-26.445775579311142,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
354,False,"{'a': 0.1, 'e': 0.8584000000000156}",20,0,-104.29094636818965,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
355,False,"{'a': 0.1, 'e': 0.8580000000000156}",20,0,-13.117624302344657,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
356,False,"{'a': 0.1, 'e': 0.8576000000000157}",20,0,-46.503284223902085,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
357,False,"{'a': 0.1, 'e': 0.8572000000000157}",25,0,-152.32193703559662,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
358,False,"{'a': 0.1, 'e': 0.8568000000000158}",20,10,-17.895068033617424,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
359,False,"{'a': 0.1, 'e': 0.8564000000000158}",20,0,-125.42515771052872,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
360,False,"{'a': 0.1, 'e': 0.8560000000000159}",20,7,-91.85615927448649,"{0: 5, 1: 2, 2: 5, 3: 0, 4: 1}",1
361,False,"{'a': 0.1, 'e': 0.8556000000000159}",25,12,9.082982375385617,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.1, 'e': 0.855200000000016}",30,0,-136.62353614799582,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
363,False,"{'a': 0.1, 'e': 0.854800000000016}",30,0,-101.67202259832433,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",1
364,False,"{'a': 0.1, 'e': 0.854400000000016}",20,0,-84.43469406604174,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
365,False,"{'a': 0.1, 'e': 0.8540000000000161}",35,21,-26.295673661455563,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
366,False,"{'a': 0.1, 'e': 0.8536000000000161}",20,0,-65.24562295132445,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
